CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,target_class
733,France,M,33,3,0,1,1,1,7666.73,0,1
711,France,M,38,3,0,2,1,0,68487.51,0,1
514,Germany,M,43,1,95556.31,1,0,1,199273.98,1,1
637,Spain,M,13,8,0,1,1,1,186062.36,0,1
468,Germany,M,13,1,111681.98,2,1,1,195711.16,0,1
539,France,M,13,3,0,5,1,0,36692.17,0,1
509,Spain,M,13,3,108738.71,5,1,0,106920.57,0,1
662,France,Female,13,4,133950.37,5,1,1,48725.68,1,1
818,Spain,Male,13,4,0,5,1,1,167036.94,0,1
608,France,Male,13,9,89968.69,5,1,0,68777.26,0,1
850,Spain,Female,32,9,0,5,1,1,18924.92,0,1
816,Germany,Female,38,5,130878.75,5,1,0,71905.77,1,1
536,France,Male,35,8,0,5,1,0,64833.28,0,1
753,France,Male,35,3,0,5,1,1,184843.77,0,1
631,Spain,Male,12,10,134169.62,5,1,1,176730.02,0,1
703,France,Male,12,1,149762.08,5,1,0,20629.4,1,1
774,France,Male,12,2,93844.69,5,1,0,28415.36,0,1
785,France,Male,12,8,0,7,1,0,77231.27,0,1
571,France,Female,33,1,0,7,1,0,102750.7,0,1
621,Germany,Male,46,6,141078.37,7,0,0,34580.8,1,1
605,Germany,Female,31,1,117992.59,7,1,1,183598.77,0,1
611,France,Female,40,8,100812.33,7,1,0,147358.27,0,1
569,France,f,38,7,0,7,1,1,108469.2,0,1
658,France,f,29,4,80262.6,7,1,1,20612.82,0,1
788,Spain,f,34,6,156478.62,7,0,1,181196.76,0,1
525,France,f,23,5,0,7,1,0,160249.1,0,1
798,France,f,37,8,0,7,0,0,110783.28,0,1
486,Germany,f,37,9,115217.99,2,1,0,144995.33,0,1
615,Spain,f,61,9,0,2,1,0,150227.85,1,1
730,France,f,35,0,155470.55,1,1,1,53718.28,0,1
641,France,f,37,7,0,2,1,0,75248.3,0,1
542,France,f,39,3,135096.77,1,1,1,14353.43,1,1
692,France,f,30,2,0,2,0,1,130486.57,0,1
714,Germany,f,55,9,180075.22,1,1,1,100127.71,0,1
591,Spain,f,29,1,97541.24,1,1,1,196356.17,0,1
710,France,f,41,2,156067.05,1,1,1,9983.88,0,1
639,France,M,16,4,81550.94,6,0,1,118974.77,0,1
531,France,f,16,6,0,5,0,0,194998.34,1,1
673,France,f,16,2,170061.92,5,0,0,134901.34,1,1
765,Germany,f,16,8,92310.54,5,1,1,72924.56,0,1
622,France,f,12,6,169089.38,5,1,0,101057.95,0,1
806,France,f,40,5,80613.93,5,1,1,142838.64,0,1
757,Germany,f,26,8,121581.56,5,1,1,127059.04,0,1
570,France,f,10,8,0,1,0,1,116503.92,1,1
461,France,Female,28,8,0,1,1,1,103349.74,0,0
630,France,Male,50,1,81947.76,1,0,1,63606.22,1,0
661,France,Female,31,7,144162.3,2,1,1,14490.79,0,0
796,Germany,Male,39,5,86350.87,2,0,0,105080.53,0,0
710,France,Male,47,5,158623.14,1,0,0,83499.89,1,0
741,France,Male,32,8,0,2,1,0,143598.7,0,0
606,Germany,Male,48,4,132403.56,1,0,0,36091.91,1,0
747,France,Male,27,10,0,2,0,0,13007.89,0,0
549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0,0
576,France,Male,36,6,0,2,1,1,48314,0,0
528,France,Male,37,6,103772.45,1,1,0,197111.99,0,0
535,France,Male,33,2,133040.32,1,1,1,110299.78,0,0
575,Spain,Female,37,0,0,2,0,0,30114.32,0,0
656,France,Male,39,10,0,2,1,1,98894.64,0,0
440,France,Male,42,2,0,2,1,0,49826.68,0,0
539,Spain,Male,38,8,71460.67,2,1,1,10074.05,0,0
850,Spain,Male,39,6,133214.13,1,0,1,20769.88,0,0
646,France,Female,37,7,96558.66,1,0,0,163427.18,0,0
744,France,Male,54,6,93806.31,2,0,1,140068.77,0,0
710,Spain,Female,36,8,0,2,0,0,83206.19,0,0
544,France,Female,64,3,124043.8,1,1,1,111402.97,1,0
723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1,0
507,Spain,Female,29,6,0,2,0,1,94780.9,0,0
787,France,Female,35,1,106266.8,1,1,1,16607.15,0,0
598,Spain,Male,41,8,0,2,1,1,161954.43,0,0
796,France,Male,51,6,0,2,0,1,194733.28,0,0
569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0,0
711,France,Male,34,8,0,2,0,0,48260.19,0,0
661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0,0
415,France,Male,32,5,145807.59,1,1,1,3064.65,0,0
578,Spain,Male,23,8,0,2,1,0,112124.98,0,0
611,France,Female,26,2,107508.93,2,1,1,120801.65,0,0
600,France,Female,28,6,0,2,0,1,52193.23,0,0
661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0,0
850,France,Female,37,3,212778.2,1,0,1,69372.88,0,0
573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1,0
764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0,0
838,France,Female,34,8,0,2,1,0,27472.07,0,0
821,France,Female,28,8,0,1,1,1,36754.13,0,0
607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0,0
558,France,Male,38,8,113000.92,1,1,1,152872.39,0,0
530,Germany,Male,23,1,137060.88,2,1,1,165227.23,0,0
654,Germany,Male,37,5,112146.12,1,1,0,75927.35,0,0
530,France,Female,33,4,129307.32,1,1,1,172930.28,0,0
656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0,0
520,Spain,Male,43,7,0,2,1,1,36202.74,0,0
602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0,0
701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0,0
653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0,0
668,Spain,Male,25,8,0,2,1,1,135112.09,0,0
652,France,Male,48,4,59486.31,1,1,0,163944.18,1,0
639,Spain,Female,54,2,0,2,1,1,53843.71,0,0
730,Spain,Female,52,7,0,2,0,1,122398.84,0,0
780,France,Male,34,1,0,1,1,1,64804.04,0,0
592,France,Female,38,8,119278.01,2,0,1,19370.73,0,0
628,France,Male,34,4,158741.43,2,1,1,126192.54,0,0
658,France,Female,40,7,140596.95,1,0,1,135459.02,1,0
850,Spain,Female,29,10,0,2,1,1,94815.04,0,0
515,Germany,Male,37,2,90432.92,1,1,1,188366.04,1,0
571,France,Female,35,1,104783.81,2,0,1,178512.52,0,0
760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0,0
720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0,0
632,Germany,Male,42,4,119624.6,2,1,1,195978.86,0,0
694,Germany,Male,31,6,109052.59,2,1,1,19448.93,1,0
559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0,0
773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0,0
581,France,Male,38,1,0,2,1,0,46176.22,0,0
524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0,0
713,France,Male,53,6,115029.4,1,0,0,191521.32,1,0
676,France,Male,40,8,114005.78,1,1,1,67998.45,0,0
651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1,0
717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,0
594,France,Male,23,5,156267.59,1,1,0,160968.44,0,0
716,France,Female,44,3,109528.28,1,1,0,27341.63,1,0
668,France,Female,35,6,102482.76,1,1,1,53994.64,0,0
678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0,0
545,France,Male,23,2,0,2,1,0,189613.12,0,0
613,France,Female,40,9,95624.36,2,1,1,60706.33,0,0
687,Spain,Female,21,8,0,2,1,1,154767.34,0,0
715,France,Male,28,7,160376.61,1,0,0,196853.11,0,0
618,Germany,Male,41,8,37702.79,1,1,1,195775.48,0,0
721,France,Female,35,6,118273.83,1,0,1,3086.89,0,0
445,Germany,Female,34,7,131082.17,2,1,1,70618,0,0
690,France,Male,38,1,94456,2,0,1,55034.02,0,0
709,France,Female,43,8,0,2,0,0,168035.62,1,0
671,Spain,Female,42,3,0,2,1,1,128449.33,0,0
538,France,Male,33,6,93791.38,1,1,1,199249.29,0,0
735,France,Female,33,4,0,2,1,0,149474.69,0,0
592,France,Female,37,7,0,2,1,1,126726.33,0,0
747,France,Male,61,7,155973.13,1,0,1,147554.26,0,0
675,Germany,Male,36,7,89409.95,1,1,1,149399.7,0,0
632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0,0
621,France,Male,39,6,0,2,1,1,58883.91,0,0
521,Spain,Male,29,3,60280.62,1,1,0,154271.41,0,0
591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0,0
706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0,0
677,France,Male,38,4,0,2,1,0,187800.63,0,0
769,Germany,Male,27,7,188614.07,1,1,0,171344.09,0,0
771,France,Male,32,5,62321.62,1,1,1,40920.59,0,0
601,Germany,Female,48,8,120782.7,1,1,0,63940.68,1,0
670,France,Female,42,1,115961.58,2,0,1,29483.87,0,0
517,France,Male,28,2,115062.61,1,1,0,179056.23,0,0
834,France,Female,49,8,160602.25,2,1,0,129273.94,0,0
571,France,Female,42,4,108825.34,3,1,0,55558.51,1,0
576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0,0
718,France,Female,31,1,152663.77,1,0,1,17128.64,0,0
636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0,0
566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0,0
711,France,Male,64,4,0,2,1,1,3185.67,0,0
574,France,Female,39,2,122524.61,2,1,0,88463.63,0,0
619,France,Female,35,8,132292.63,1,1,0,65682.93,0,0
588,France,Female,24,0,0,2,1,1,140586.08,0,0
760,Germany,Female,49,9,91502.99,1,1,0,117232.9,1,0
665,France,Male,52,3,0,1,1,0,116137.01,1,0
739,Germany,Male,29,3,59385.98,2,1,1,105533.96,0,0
641,France,Male,77,9,0,3,1,1,81514.06,0,0
685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0,0
594,France,Female,49,4,0,2,1,1,23631.55,0,0
557,Spain,Female,40,4,0,2,0,1,105433.53,0,0
697,France,Male,27,8,141223.68,2,1,0,90591.15,0,0
656,France,Male,18,10,151762.74,1,0,1,127014.32,0,0
712,Germany,Male,43,1,141749.74,2,0,1,90905.26,0,0
689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1,0
697,France,Female,25,4,165686.11,2,1,0,15467.98,0,0
589,France,Male,38,2,0,1,1,0,79915.28,0,0
525,Spain,Female,25,10,0,2,1,0,69361.95,0,0
680,France,Male,44,3,0,2,1,0,86935.08,0,0
617,France,Female,28,0,0,2,1,1,7597.83,1,0
680,France,Male,32,5,92961.61,1,1,0,116957.6,0,0
662,Spain,Female,30,9,0,2,0,1,157884.83,0,0
736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1,0
657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1,0
350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1,0
617,France,Male,30,3,132005.77,1,1,0,142940.39,0,0
562,France,Male,35,7,0,1,0,0,48869.67,0,0
705,Spain,Female,23,5,0,2,1,1,73131.73,0,0
516,France,Female,33,7,127305.5,1,1,1,120037.36,0,0
573,France,Female,37,6,0,2,1,0,193995.37,0,0
538,Spain,Female,31,0,0,2,0,0,179453.66,0,0
699,France,Male,39,9,0,1,1,0,80963.92,0,0
504,Germany,Male,32,8,170291.22,2,0,1,15658.99,0,0
583,Spain,Male,47,5,102562.23,1,1,0,92708.1,0,0
712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0,0
626,Spain,Male,62,3,0,1,1,1,65010.74,0,0
631,France,Female,34,4,124379.14,1,1,0,106892.91,0,0
663,France,Female,37,7,0,1,1,1,185210.63,0,0
506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0,0
570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1,0
703,France,Female,45,7,0,2,1,1,68831.72,0,0
698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0,0
731,Spain,Male,41,4,0,2,1,0,22299.27,0,0
625,France,Male,34,6,0,2,0,0,197283.2,0,0
634,Spain,Male,31,9,108632.48,1,1,1,179485.96,1,0
616,France,Male,59,5,153861.1,1,1,1,17699.48,0,0
500,France,Male,56,1,100374.58,1,1,0,118490.8,1,0
446,France,Male,32,8,0,2,0,0,133292.94,0,0
669,France,Female,47,9,61196.54,1,1,0,58170.24,0,0
581,Germany,Male,31,6,116891.72,1,1,0,107137.3,0,0
704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1,0
748,France,Male,44,2,92911.52,1,0,1,85495.24,0,0
680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0,0
655,France,Female,37,7,111852.84,2,1,0,10511.13,0,0
690,Germany,Male,32,0,106683.52,2,1,1,137916.49,0,0
695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0,0
700,Germany,Female,40,4,148571.07,1,1,0,189826.96,1,0
773,France,Male,52,4,0,1,0,1,144113.42,0,0
749,France,Male,42,1,129776.72,2,0,1,143538.51,0,0
611,France,Female,46,5,0,1,1,0,77677.14,1,0
606,Spain,Female,46,8,0,2,1,1,183717.94,0,0
554,France,Male,24,10,0,1,0,0,92180.62,0,0
567,France,Female,37,7,0,2,1,1,28690.9,0,0
559,Spain,Male,24,3,114739.92,1,1,0,85891.02,1,0
594,Germany,Male,41,2,122545.65,2,1,1,42050.24,0,0
513,France,Female,37,6,0,2,1,0,110142.34,0,0
652,Germany,Female,26,1,131908.35,1,1,1,179269.79,0,0
680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1,0
784,Spain,Male,33,10,0,2,1,0,162022.47,0,0
812,Spain,Female,44,8,0,3,1,0,66926.83,1,0
784,Spain,Female,40,8,0,2,1,0,108891.3,0,0
570,France,Female,18,4,82767.42,1,1,0,71811.9,0,0
712,France,Female,42,1,87842.98,1,0,0,92223.59,0,0
705,Spain,Male,39,6,133261.13,1,1,1,78065.9,0,0
681,Spain,Female,32,3,0,2,1,1,59679.9,0,0
620,France,Male,41,0,97925.11,1,1,0,85000.32,0,0
711,France,Male,52,5,0,1,1,1,159808.95,0,0
613,France,Female,24,7,140453.91,1,1,0,129001.3,0,0
613,Germany,Female,20,0,117356.19,1,0,0,113557.7,1,0
682,Spain,Male,36,5,0,2,1,1,147758.51,0,0
850,Spain,Male,37,4,137204.77,1,1,1,28865.59,0,0
601,France,Female,41,1,0,2,0,1,160607.06,0,0
595,Spain,Male,35,8,0,1,1,0,100015.79,1,0
675,Spain,Male,36,3,54098.18,2,0,1,54478.52,0,0
591,Spain,Male,31,8,0,1,1,1,141677.33,0,0
602,France,Male,23,7,113758.48,2,0,0,84077.6,0,0
554,Spain,Female,34,8,0,1,0,1,106981.03,0,0
541,France,Male,37,9,118636.92,1,1,1,73551.44,0,0
506,France,Male,34,7,0,2,0,0,115842.1,0,0
814,Germany,Male,44,8,95488.82,2,0,0,107013.59,0,0
683,France,Male,30,8,110829.52,2,0,0,24938.84,0,0
485,Germany,Male,51,7,144244.59,2,1,0,51113.14,0,0
696,Germany,Female,31,8,122021.92,2,1,0,33828.64,0,0
608,France,Female,30,8,0,2,1,0,128875.86,0,0
792,France,Male,50,9,0,4,1,1,194700.81,1,0
686,Spain,Male,22,5,0,2,1,0,158974.45,0,0
790,Germany,Male,42,1,85839.62,1,1,0,198182.73,0,0
654,France,Female,29,4,96974.97,1,0,1,141404.07,0,0
452,France,Male,35,4,148172.44,1,1,1,4175.68,0,0
719,Spain,Male,38,0,0,1,1,0,126876.47,0,0
707,France,Female,40,5,0,2,1,0,41052.82,0,0
699,France,Female,49,2,0,1,0,0,105760.01,0,0
850,Spain,Male,30,2,0,2,0,1,27937.12,0,0
828,Spain,Male,28,8,134766.85,1,1,0,79355.87,0,0
850,Germany,Male,30,5,123210.56,2,1,1,102180.27,0,0
712,Spain,Male,47,1,139887.01,1,1,1,95719.73,0,0
634,France,Male,44,9,149961.11,1,1,0,57121.51,0,0
730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0,0
685,Germany,Male,43,9,108589.47,2,0,1,194808.51,0,0
809,Spain,Male,33,9,0,1,1,1,124045.65,0,0
707,Spain,Female,35,3,56674.48,1,1,0,17987.4,1,0
648,Spain,Male,32,8,0,1,1,0,133653.38,0,0
760,Spain,Female,57,1,0,2,1,1,25101.17,0,0
805,Germany,Female,33,3,105663.56,2,0,1,33330.89,0,0
585,France,Female,39,7,0,2,1,0,2401.26,0,0
595,Spain,Female,30,5,100683.54,1,1,1,178361.04,0,0
630,France,Male,42,6,0,2,1,0,162697.93,0,0
627,Germany,Male,29,5,139541.58,2,1,0,80607.33,0,0
631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0,0
776,Germany,Male,38,5,112281.7,1,0,1,89893.6,0,0
676,Spain,Female,36,4,0,2,1,1,3173.31,0,0
758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0,0
637,France,Male,33,0,132255.99,2,0,1,74588.41,0,0
850,France,Male,20,7,0,2,1,0,31288.77,0,0
601,Spain,Female,44,4,0,2,1,0,58561.31,0,0
735,France,Male,49,5,121973.28,1,1,0,148804.36,0,0
614,Germany,Male,32,7,99462.8,2,1,1,51117.06,0,0
672,Germany,Female,21,3,165878.76,2,1,1,164537.17,0,0
642,France,Male,30,8,117494.27,1,0,0,61977.82,0,0
633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0,0
769,Spain,Male,39,9,0,1,1,1,47722.79,0,0
796,Spain,Male,41,8,107525.07,1,1,0,18510.41,0,0
715,France,Male,23,7,139224.92,2,1,0,65057.71,0,0
695,France,Female,42,7,121453.63,1,0,0,46374.64,0,0
747,France,Female,25,4,0,2,0,1,42039.67,0,0
584,Germany,Female,54,1,77354.37,1,0,0,138192.98,1,0
476,France,Male,40,6,0,1,1,1,22735.45,0,0
850,France,Female,39,7,79259.99,1,0,1,186910.74,0,0
529,France,Male,30,2,116295.29,1,1,0,75285.47,0,0
584,Spain,Female,59,1,0,1,0,1,130260.11,1,0
586,Germany,Male,34,9,74309.81,1,1,0,15034.93,0,0
674,Germany,Male,34,2,152797.9,1,1,0,175709.4,1,0
552,France,Male,42,9,133701.07,2,1,0,101069.71,1,0
601,Germany,Female,33,7,114430.18,2,1,1,153012.13,0,0
541,France,Male,29,7,127504.57,1,0,0,86173.92,0,0
744,Germany,Female,41,2,84113.41,1,1,0,197548.63,0,0
595,Spain,Female,23,10,101126.66,2,0,0,37042.8,0,0
724,Germany,Male,33,5,103564.83,2,1,0,121085.72,0,0
533,Spain,Female,52,7,0,1,0,1,194113.99,1,0
618,France,Male,37,2,168178.21,2,0,1,101273.23,0,0
523,Germany,Female,39,1,143903.11,1,1,1,118711.75,1,0
642,Germany,Female,30,5,129753.69,1,1,0,582.53,0,0
584,France,Male,35,9,0,2,1,0,192381.21,0,0
521,France,Male,38,5,110641.18,1,0,1,136507.69,1,0
662,France,Female,36,4,166909.2,2,1,0,138871.12,1,0
758,France,Female,34,1,154139.45,1,1,1,60728.89,0,0
717,France,Male,38,7,97459.06,1,0,0,189175.71,0,0
611,France,Male,40,1,0,2,1,1,102547.56,0,0
766,Germany,Male,43,6,112088.04,2,1,1,36706.56,0,0
636,France,Female,34,3,0,2,1,1,44756.25,0,0
814,France,Female,48,7,0,2,1,1,132870.15,0,0
760,Spain,Male,28,1,141038.57,2,0,0,16287.38,0,0
607,Germany,Male,39,2,84468.67,2,1,1,121945.42,0,0
725,Spain,Female,36,4,118520.26,1,0,0,131173.9,1,0
600,France,Male,37,1,142663.46,1,0,1,88669.89,0,0
656,Germany,Male,27,4,118627.16,2,1,1,160835.3,0,0
640,Spain,Male,34,1,137523.02,1,0,0,24761.36,0,0
439,France,Male,28,7,110976.23,2,1,0,138526.96,0,0
549,France,Female,38,8,107283.4,1,0,0,157442.75,0,0
622,France,Male,38,5,0,2,0,0,105295.77,0,0
715,France,Male,34,4,124314.45,1,0,0,97782.92,0,0
657,France,Female,41,5,95858.37,1,1,1,68255.88,0,0
703,France,Male,36,2,0,2,1,0,108790.95,0,0
802,France,Male,33,8,0,2,1,0,143706.18,0,0
793,Spain,Female,36,0,0,1,0,0,148993.47,0,0
554,France,Female,35,6,117707.18,2,0,0,95277.15,1,0
533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0,0
658,France,Male,36,8,174060.46,1,1,1,94925.62,0,0
713,Germany,Male,40,3,114446.84,2,1,1,87308.18,0,0
711,Spain,Male,37,2,0,2,1,0,83978.86,1,0
669,France,Male,25,1,157848.53,1,0,0,37543.93,1,0
439,France,Female,43,8,0,1,0,1,104889.3,0,0
763,Spain,Female,37,6,0,2,1,1,149705.25,0,0
697,Germany,Female,74,3,108071.36,2,1,1,16445.79,0,0
702,Spain,Female,35,8,14262.8,2,1,0,54689.16,0,0
686,Spain,Male,41,7,102749.72,1,0,1,194913.86,0,0
629,Spain,Male,36,1,161757.87,2,1,1,146371.72,0,0
823,France,Male,38,1,0,2,1,0,156603.7,0,0
683,Germany,Female,35,5,95698.79,1,0,1,182566.76,0,0
555,France,Male,37,9,124969.13,1,1,0,60194.05,0,0
647,Germany,Male,44,4,93960.35,1,1,0,36579.53,1,0
714,France,Female,51,4,88308.87,3,0,0,5862.53,1,0
850,Spain,Female,39,10,0,2,1,1,143030.09,0,0
713,France,Female,59,3,0,2,1,1,62700.08,0,0
452,France,Male,30,7,112935.87,1,1,1,99017.34,0,0
683,Spain,Female,24,8,98567.1,1,1,0,187987.01,0,0
577,France,Female,26,1,180530.51,1,0,0,123454.62,0,0
552,France,Male,33,5,140931.57,1,0,1,10921.5,0,0
769,Germany,Female,31,7,148913.72,2,1,0,53817.23,0,0
691,France,Male,38,7,0,2,0,0,81617.4,0,0
818,France,Female,49,2,0,1,0,1,192298.84,1,0
739,France,Male,41,5,0,2,0,0,143882.25,0,0
639,France,Female,50,6,115335.32,2,1,1,53130.41,0,0
651,France,Female,65,0,0,2,1,1,190454.04,0,0
779,France,Female,26,0,0,2,0,1,111906,0,0
850,Germany,Female,33,7,134678.13,1,1,0,113177.95,0,0
829,France,Male,38,9,0,2,1,0,30529.88,0,0
579,Germany,Male,31,2,90547.48,2,1,1,18800.13,0,0
510,France,Male,32,9,103324.78,1,1,1,46127.7,0,0
531,France,Male,29,3,114590.58,1,0,0,75585.48,0,0
628,Germany,Female,36,3,91286.51,1,1,0,63085.94,0,0
633,Spain,Male,32,5,163340.12,2,1,1,74415.2,0,0
714,Spain,Male,45,8,150900.29,2,0,1,139889.15,0,0
604,Spain,Male,23,9,124577.33,1,1,1,7267.25,0,0
630,Spain,Male,35,1,0,2,0,0,186826.22,0,0
850,Spain,Female,31,4,91292.7,1,1,1,162149.07,0,0
788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1,0
798,France,Female,37,4,111723.08,1,1,1,83478.12,0,0
770,Germany,Male,45,4,110765.68,1,1,0,26163.74,1,0
569,Germany,Male,25,9,173459.45,2,1,1,44381.06,0,0
425,Spain,Female,22,7,169649.73,2,0,1,136365,1,0
547,Spain,Female,31,9,0,2,0,0,99294.22,0,0
725,Germany,Male,45,8,116917.07,1,0,0,173464.43,1,0
506,France,Male,37,5,0,2,1,1,127543.81,0,0
632,France,Female,36,7,0,2,1,1,52526.65,0,0
620,France,Male,22,0,0,1,1,0,32589.45,0,0
663,Germany,Male,32,8,130627.66,1,1,0,47161.25,1,0
700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0,0
696,Germany,Male,38,6,142316.14,1,1,1,8018.49,0,0
767,Spain,Male,31,6,0,2,1,1,195668,0,0
561,France,Male,56,7,152759,2,1,0,133167.11,1,0
350,Germany,Male,39,0,109733.2,2,0,0,123602.11,1,0
706,France,Male,54,9,117444.51,1,1,1,186238.85,0,0
464,Spain,Female,34,5,76001.57,1,1,1,158668.87,0,0
501,France,Female,34,3,107747.57,1,1,0,9249.36,0,0
745,Spain,Female,35,8,0,2,1,1,116581.1,0,0
587,France,Female,36,1,134997.49,2,1,0,44688.08,0,0
667,France,Female,48,2,0,2,1,1,148608.39,0,0
737,France,Male,36,9,0,1,0,1,188670.9,1,0
485,Spain,Female,30,7,0,1,1,0,107067.37,0,0
590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1,0
518,Germany,Female,35,8,141665.63,1,0,1,192776.64,0,0
581,Spain,Female,29,8,0,2,1,0,46735.19,0,0
785,Germany,Female,33,5,136624.6,2,1,1,169117.74,0,0
799,France,Female,52,4,161209.66,1,1,1,89081.41,0,0
698,Spain,Male,38,10,95010.92,1,1,1,105227.86,0,0
730,France,Female,41,4,167545.32,1,1,0,128246.81,0,0
740,Germany,Female,36,4,109044.6,1,0,0,94554.74,1,0
785,France,Female,47,9,122031.55,1,1,1,33823.5,1,0
527,Spain,Female,29,2,27755.97,1,1,0,97468.44,1,0
544,France,Female,29,1,118560.55,1,1,1,164137.36,0,0
705,France,Male,61,4,0,2,1,1,191313.7,0,0
684,France,Male,34,9,0,2,1,1,65257.57,0,0
639,Spain,Female,28,8,97840.72,1,1,1,178222.77,0,0
565,Germany,Female,38,2,158651.29,2,1,1,179445.28,0,0
481,France,Male,44,9,175303.06,1,1,0,65500.53,1,0
731,Spain,Male,25,8,96950.21,1,1,0,97877.92,0,0
607,France,Male,45,7,123859.6,1,0,1,113051.57,0,0
760,France,Female,32,7,0,2,1,1,105969.05,0,0
559,France,Female,70,9,0,1,1,1,122996.76,0,0
715,France,Female,33,3,85227.84,1,1,1,68087.15,0,0
656,France,Male,36,8,97786.08,2,0,1,21478.36,0,0
652,Germany,Male,33,7,128135.99,1,1,0,158437.73,0,0
624,Spain,Male,33,6,0,2,0,0,76551.7,0,0
634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0,0
850,Spain,Female,50,10,0,2,1,1,33741.84,0,0
659,Germany,Female,39,1,104502.11,1,1,0,20652.69,0,0
529,Spain,Male,35,5,95772.97,1,1,1,112781.5,0,0
572,Spain,Male,31,5,98108.79,1,0,1,119996.95,0,0
640,Germany,Male,39,9,131607.28,4,0,1,6981.43,1,0
770,Spain,Male,55,9,63127.41,2,1,0,185211.28,1,0
648,Spain,Male,35,7,0,2,1,1,78436.36,0,0
579,France,Male,31,9,0,1,0,1,139048,0,0
589,Germany,Female,36,9,140355.56,2,1,0,136329.96,0,0
530,Spain,Female,36,2,0,2,1,1,14721.8,0,0
831,France,Male,30,2,0,2,0,1,3430.38,0,0
790,Germany,Male,24,7,107418.27,1,0,1,160450.21,0,0
656,France,Male,35,6,0,2,1,0,1485.27,0,0
563,Spain,Male,32,6,0,2,1,1,19720.08,0,0
667,Spain,Male,39,7,167557.12,1,1,1,41183.02,0,0
613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0,0
429,France,Male,60,7,0,2,1,1,163691.48,0,0
665,France,Female,23,9,143672.9,1,1,1,115147.33,0,0
731,France,Male,33,4,0,2,1,1,74945.11,0,0
584,France,Female,37,1,0,2,1,1,180363.56,0,0
634,Germany,Female,31,8,76798.92,1,0,0,196021.73,0,0
488,France,Male,34,3,0,2,1,1,125979.36,0,0
535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0,0
776,France,Female,29,7,178171.04,2,1,1,115818.51,0,0
850,Spain,Female,38,3,0,2,0,1,179360.76,0,0
673,Spain,Female,37,0,0,2,0,0,82351.06,0,0
850,Germany,Female,45,5,127258.79,1,1,1,192744.23,1,0
627,Spain,Female,30,6,0,1,1,1,113408.47,0,0
570,France,Female,33,8,0,1,1,1,124641.42,0,0
796,Spain,Male,67,5,0,2,0,1,54871.02,0,0
773,Spain,Female,33,10,0,1,1,1,98820.09,0,0
752,Spain,Male,36,2,0,2,1,1,45570.84,0,0
625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0,0
535,Germany,Male,20,9,134874.4,1,1,1,118825.56,0,0
